main_sound,level,hanja,meaning,radical,strokes,total_strokes
주,3급Ⅱ,株,"[[['그루'], ['주']]]",木,6,10
주,3급Ⅱ,奏,"[[['아뢸'], ['주']]]",大,6,9
주,3급Ⅱ,洲,"[[['물가'], ['주']]]",水,6,9
주,3급Ⅱ,鑄,"[[['쇠불릴'], ['주']]]",金,14,22
주,3급Ⅱ,宙,"[[['집'], ['주']]]",宀,5,8
중,3급Ⅱ,仲,"[[['버금'], ['중']]]",人,4,6
즉,3급Ⅱ,卽,"[[['곧'], ['즉']]]",卩,7,9
증,3급Ⅱ,憎,"[[['미울'], ['증']]]",心,12,15
증,3급Ⅱ,曾,"[[['일찍'], ['증']]]",曰,8,12
증,3급Ⅱ,症,"[[['증세'], ['증']]]",疒,5,10
증,3급Ⅱ,蒸,"[[['찔'], ['증']]]",艸,10,14
지,3급Ⅱ,之,"[[['갈'], ['지']]]",丿,3,4
지,3급Ⅱ,池,"[[['못'], ['지']]]",水,3,6
지,3급Ⅱ,枝,"[[['가지'], ['지']]]",木,4,8
진,3급Ⅱ,陳,"[[['베풀 진', '묵을'], ['진']]]",阜,8,11
진,3급Ⅱ,震,"[[['우레'], ['진']]]",雨,7,15
진,3급Ⅱ,鎭,"[[['진압할'], ['진']]]",金,10,18
진,3급Ⅱ,辰,"[[['별'], ['진']], [['때'], ['신']]]",辰,0,7
진,3급Ⅱ,振,"[[['떨칠'], ['진']]]",手,7,10
질,3급Ⅱ,疾,"[[['병'], ['질']]]",疒,5,10
질,3급Ⅱ,秩,"[[['차례'], ['질']]]",禾,5,10
집,3급Ⅱ,執,"[[['잡을'], ['집']]]",土,8,11
징,3급Ⅱ,徵,"[[['부를'], ['징']]]",彳,12,15
차,3급Ⅱ,此,"[[['이'], ['차']]]",止,2,6
차,3급Ⅱ,借,"[[['빌', '빌릴'], ['차']]]",人,8,10
착,3급Ⅱ,錯,"[[['어긋날'], ['착']]]",金,8,16
찬,3급Ⅱ,贊,"[[['도울'], ['찬']]]",貝,12,19
창,3급Ⅱ,昌,"[[['창성할'], ['창']]]",日,4,8
창,3급Ⅱ,蒼,"[[['푸를'], ['창']]]",艸,10,14
창,3급Ⅱ,倉,"[[['곳집'], ['창']]]",人,8,10
채,3급Ⅱ,債,"[[['빚'], ['채']]]",人,11,13
채,3급Ⅱ,彩,"[[['채색'], ['채']]]",彡,8,11
채,3급Ⅱ,菜,"[[['나물'], ['채']]]",艸,8,12
책,3급Ⅱ,策,"[[['꾀'], ['책']]]",竹,6,12
처,3급Ⅱ,妻,"[[['아내'], ['처']]]",女,5,8
척,3급Ⅱ,尺,"[[['자'], ['척']]]",尸,1,4
척,3급Ⅱ,戚,"[[['친척'], ['척']]]",戈,7,11
척,3급Ⅱ,拓,"[[['넓힐'], ['척']]]",手,5,8
천,3급Ⅱ,踐,"[[['밟을'], ['천']]]",足,8,15
천,3급Ⅱ,賤,"[[['천할'], ['천']]]",貝,8,15
천,3급Ⅱ,淺,"[[['얕을'], ['천']]]",水,8,11
천,3급Ⅱ,遷,"[[['옮길'], ['천']]]",辵,11,15
철,3급Ⅱ,哲,"[[['밝을'], ['철']]]",口,7,10
철,3급Ⅱ,徹,"[[['통할'], ['철']]]",彳,12,15
체,3급Ⅱ,滯,"[[['막힐'], ['체']]]",水,11,14
초,3급Ⅱ,超,"[[['뛰어넘을'], ['초']]]",走,5,12
초,3급Ⅱ,肖,"[[['닮을', '같을'], ['초']]]",肉,3,7
초,3급Ⅱ,礎,"[[['주춧돌'], ['초']]]",石,13,18
촉,3급Ⅱ,觸,"[[['닿을'], ['촉']]]",角,13,20
촉,3급Ⅱ,促,"[[['재촉할'], ['촉']]]",人,7,9
최,3급Ⅱ,催,"[[['재촉할'], ['최']]]",人,11,13
추,3급Ⅱ,追,"[[['쫓을', '따를'], ['추']]]",辵,6,10
축,3급Ⅱ,畜,"[[['짐승'], ['축']]]",田,5,10
충,3급Ⅱ,衝,"[[['찌를'], ['충']]]",行,9,15
취,3급Ⅱ,吹,"[[['불'], ['취']]]",口,4,7
취,3급Ⅱ,醉,"[[['취할'], ['취']]]",酉,8,15
측,3급Ⅱ,側,"[[['곁'], ['측']]]",人,9,11
치,3급Ⅱ,値,"[[['값'], ['치']]]",人,8,10
치,3급Ⅱ,恥,"[[['부끄러울'], ['치']]]",心,6,10
치,3급Ⅱ,稚,"[[['어릴'], ['치']]]",禾,8,13
칠,3급Ⅱ,漆,"[[['옻'], ['칠']]]",水,11,14
침,3급Ⅱ,浸,"[[['잠길'], ['침']]]",水,7,10
침,3급Ⅱ,沈,"[[['잠길'], ['침']], [['성(姓)'], ['심']]]",水,4,7
탈,3급Ⅱ,奪,"[[['빼앗을'], ['탈']]]",大,11,14
탑,3급Ⅱ,塔,"[[['탑'], ['탑']]]",土,10,13
탕,3급Ⅱ,湯,"[[['끓을'], ['탕']]]",水,9,12
태,3급Ⅱ,殆,"[[['거의'], ['태']]]",歹,5,9
태,3급Ⅱ,泰,"[[['클'], ['태']]]",水,5,10
택,3급Ⅱ,澤,"[[['못'], ['택']]]",水,13,16
토,3급Ⅱ,吐,"[[['토할'], ['토']]]",口,3,6
토,3급Ⅱ,兔,"[[['토끼'], ['토']]]",儿,6,8
투,3급Ⅱ,透,"[[['사무칠'], ['투']]]",辵,7,11
판,3급Ⅱ,版,"[[['판목'], ['판']]]",片,4,8
편,3급Ⅱ,編,"[[['엮을'], ['편']]]",糸,9,15
편,3급Ⅱ,片,"[[['조각'], ['편']]]",片,0,4
편,3급Ⅱ,偏,"[[['치우칠'], ['편']]]",人,9,11
폐,3급Ⅱ,肺,"[[['허파'], ['폐']]]",肉,4,8
폐,3급Ⅱ,廢,"[[['폐할', '버릴'], ['폐']]]",广,12,15
폐,3급Ⅱ,弊,"[[['폐단', '해질'], ['폐']]]",廾,12,15
포,3급Ⅱ,捕,"[[['잡을'], ['포']]]",手,7,10
포,3급Ⅱ,浦,"[[['개[水邊]'], ['포']]]",水,7,10
풍,3급Ⅱ,楓,"[[['단풍'], ['풍']]]",木,9,13
피,3급Ⅱ,被,"[[['입을'], ['피']]]",衣,5,10
피,3급Ⅱ,皮,"[[['가죽'], ['피']]]",皮,0,5
피,3급Ⅱ,彼,"[[['저'], ['피']]]",彳,5,8
필,3급Ⅱ,畢,"[[['마칠'], ['필']]]",田,6,11
하,3급Ⅱ,荷,"[[['멜'], ['하']]]",艸,7,11
하,3급Ⅱ,賀,"[[['하례할'], ['하']]]",貝,5,12
하,3급Ⅱ,何,"[[['어찌'], ['하']]]",人,5,7
학,3급Ⅱ,鶴,"[[['학'], ['학']]]",鳥,10,21
한,3급Ⅱ,汗,"[[['땀'], ['한']]]",水,3,6
할,3급Ⅱ,割,"[[['벨'], ['할']]]",刀,10,12
함,3급Ⅱ,含,"[[['머금을'], ['함']]]",口,4,7
함,3급Ⅱ,陷,"[[['빠질'], ['함']]]",阜,8,11
항,3급Ⅱ,恒,"[[['항상'], ['항']]]",心,6,9
항,3급Ⅱ,項,"[[['항목'], ['항']]]",頁,3,12
향,3급Ⅱ,響,"[[['울릴'], ['향']]]",音,13,22
헌,3급Ⅱ,獻,"[[['드릴'], ['헌']]]",犬,16,20
현,3급Ⅱ,懸,"[[['달[繫]'], ['현']]]",心,16,20
현,3급Ⅱ,玄,"[[['검을'], ['현']]]",玄,0,5
혈,3급Ⅱ,穴,"[[['굴'], ['혈']]]",穴,0,5
협,3급Ⅱ,脅,"[[['위협할'], ['협']]]",肉,6,10
형,3급Ⅱ,衡,"[[['저울대'], ['형']]]",行,10,16
혜,3급Ⅱ,慧,"[[['슬기로울'], ['혜']]]",心,11,15
호,3급Ⅱ,浩,"[[['넓을'], ['호']]]",水,7,10
호,3급Ⅱ,豪,"[[['호걸'], ['호']]]",豕,7,14
호,3급Ⅱ,胡,"[[['되[狄]'], ['호']]]",肉,5,9
호,3급Ⅱ,虎,"[[['범'], ['호']]]",虍,2,8
혹,3급Ⅱ,惑,"[[['미혹할'], ['혹']]]",心,8,12
혼,3급Ⅱ,魂,"[[['넋'], ['혼']]]",鬼,4,14
홀,3급Ⅱ,忽,"[[['갑자기'], ['홀']]]",心,4,8
홍,3급Ⅱ,洪,"[[['넓을'], ['홍']]]",水,6,9
화,3급Ⅱ,禍,"[[['재앙'], ['화']]]",示,9,14
환,3급Ⅱ,還,"[[['돌아올'], ['환']]]",辵,13,17
환,3급Ⅱ,換,"[[['바꿀'], ['환']]]",手,9,12
황,3급Ⅱ,皇,"[[['임금'], ['황']]]",白,4,9
황,3급Ⅱ,荒,"[[['거칠'], ['황']]]",艸,6,10
회,3급Ⅱ,懷,"[[['품을'], ['회']]]",心,16,19
회,3급Ⅱ,悔,"[[['뉘우칠'], ['회']]]",心,7,10
획,3급Ⅱ,獲,"[[['얻을'], ['획']]]",犬,14,17
획,3급Ⅱ,劃,"[[['그을'], ['획']]]",刀,12,14
횡,3급Ⅱ,橫,"[[['가로'], ['횡']]]",木,12,16
흉,3급Ⅱ,胸,"[[['가슴'], ['흉']]]",肉,6,10
희,3급Ⅱ,稀,"[[['드물'], ['희']]]",禾,7,12
희,3급Ⅱ,戲,"[[['놀이'], ['희']]]",戈,13,17
