main_sound,level,hanja,meaning,radical,strokes,total_strokes
막,1급,寞,"[[['고요할'], ['막']]]",宀,11,14
막,특급Ⅱ,邈,"[[['멀'], ['막']]]",辵,14,18
막,특급,藐,"[[['멀'], ['막']], [['작을'], ['묘']]]",艸,14,18
막,특급,瘼,"[[['병들'], ['막']]]",疒,11,16
만,8급,萬,"[[['일만'], ['만']]]",艸,9,13
만,4급Ⅱ,滿,"[[['찰'], ['만']]]",水,11,14
만,3급Ⅱ,晩,"[[['늦을'], ['만']]]",日,7,11
만,3급,慢,"[[['거만할'], ['만']]]",心,11,14
만,3급,漫,"[[['흩어질'], ['만']]]",水,11,14
만,2급,娩,"[[['낳을'], ['만']]]",女,7,10
만,2급,灣,"[[['물굽이'], ['만']]]",水,22,25
만,2급,蠻,"[[['오랑캐'], ['만']]]",虫,19,25
만,1급,輓,"[[['끌', '애도할'], ['만']]]",車,7,14
만,1급,饅,"[[['만두'], ['만']]]",食,11,20
만,1급,蔓,"[[['덩굴'], ['만']]]",艸,11,15
만,1급,鰻,"[[['뱀장어'], ['만']]]",魚,11,22
만,1급,卍,"[[['만(卍)'], ['만']]]",十,4,6
만,1급,彎,"[[['굽을'], ['만']]]",弓,19,22
만,1급,挽,"[[['당길'], ['만']]]",手,7,10
만,1급,瞞,"[[['속일'], ['만']]]",目,11,16
만,특급Ⅱ,万,"[[['일만[萬]'], ['만']]]",一,2,3
만,특급Ⅱ,巒,"[[['멧부리'], ['만']]]",山,19,22
만,특급Ⅱ,曼,"[[['길[長]'], ['만']]]",曰,7,11
만,특급,鏋,"[[['금'], ['만']]]",金,11,19
만,특급,墁,"[[['바를'], ['만']]]",土,11,14
말,5급,末,"[[['끝'], ['말']]]",木,1,5
말,2급,靺,"[[['말갈(靺鞨)'], ['말']]]",革,5,14
말,1급,抹,"[[['지울'], ['말']]]",手,5,8
말,1급,沫,"[[['물거품'], ['말']]]",水,5,8
말,1급,襪,"[[['버선'], ['말']]]",衣,15,20
말,특급Ⅱ,唜,"[[['끝'], ['말']]]",口,7,10
말,특급Ⅱ,茉,"[[['말리'], ['말']]]",艸,5,9
말,특급,秣,"[[['말먹이'], ['말']]]",禾,5,10
망,5급Ⅱ,望,"[[['바랄'], ['망']]]",月,7,11
망,5급,亡,"[[['망할'], ['망']]]",亠,1,3
망,3급Ⅱ,妄,"[[['망령될'], ['망']]]",女,3,6
망,3급,忘,"[[['잊을'], ['망']]]",心,3,7
망,3급,茫,"[[['아득할'], ['망']]]",艸,6,10
망,3급,忙,"[[['바쁠'], ['망']]]",心,3,6
망,3급,罔,"[[['없을'], ['망']]]",网,3,8
망,2급,網,"[[['그물'], ['망']]]",糸,8,14
망,1급,芒,"[[['까끄라기'], ['망']]]",艸,3,7
망,1급,惘,"[[['멍할'], ['망']]]",心,8,11
망,특급Ⅱ,莽,"[[['풀'], ['망']]]",艸,8,12
망,특급Ⅱ,邙,"[[['북망산'], ['망']]]",邑,3,6
망,특급Ⅱ,輞,"[[['바퀴테'], ['망']]]",車,8,15
망,특급,蘉,"[[['힘쓸'], ['망']]]",艸,16,20
매,7급Ⅱ,每,"[[['매양'], ['매']]]",毋,3,7
매,5급,買,"[[['살'], ['매']]]",貝,5,12
매,5급,賣,"[[['팔'], ['매']]]",貝,8,15
매,4급,妹,"[[['누이'], ['매']]]",女,5,8
매,3급Ⅱ,媒,"[[['중매'], ['매']]]",女,9,12
매,3급Ⅱ,梅,"[[['매화'], ['매']]]",木,7,11
매,3급,埋,"[[['묻을'], ['매']]]",土,7,10
매,2급,魅,"[[['매혹할'], ['매']]]",鬼,5,15
매,2급,枚,"[[['낱'], ['매']]]",木,4,8
매,1급,煤,"[[['그을음'], ['매']]]",火,9,13
매,1급,罵,"[[['꾸짖을'], ['매']]]",网,10,15
매,1급,邁,"[[['갈[行]'], ['매']]]",辵,13,17
매,1급,呆,"[[['어리석을'], ['매']]]",口,4,7
매,1급,昧,"[[['어두울'], ['매']]]",日,5,9
매,1급,寐,"[[['잘'], ['매']]]",宀,9,12
매,특급,脢,"[[['등심'], ['매']]]",肉,7,11
매,특급,沬,"[[['희미할'], ['매']], [['낯씻을'], ['회']]]",水,5,8
매,특급,韎,"[[['가죽'], ['매']]]",韋,5,14
매,특급,霾,"[[['흙비'], ['매']]]",雨,14,22
매,특급,鋂,"[[['사슬고리'], ['매']]]",金,7,15
매,특급,痗,"[[['병들'], ['매']]]",疒,7,12
매,특급,浼,"[[['더럽힐'], ['매']], [['펀히흐를'], ['면']]]",水,7,10
매,특급,苺,"[[['딸기'], ['매']]]",艸,5,9
매,특급,勱,"[[['힘쓸'], ['매']]]",力,13,15
맥,4급Ⅱ,脈,"[[['줄기'], ['맥']]]",肉,6,10
맥,3급Ⅱ,麥,"[[['보리'], ['맥']]]",麥,0,11
맥,2급,貊,"[[['맥국(貊國)'], ['맥']]]",豸,6,13
맥,특급Ⅱ,驀,"[[['뛰어넘을'], ['맥']]]",馬,11,21
맥,특급Ⅱ,陌,"[[['밭두둑길'], ['맥']]]",阜,6,9
맥,특급,貉,"[[['오랑캐'], ['맥']]]",豸,6,13
맥,특급,霢,"[[['가랑비'], ['맥']]]",雨,10,18
맹,3급Ⅱ,孟,"[[['맏'], ['맹']]]",子,5,8
맹,3급Ⅱ,猛,"[[['사나울'], ['맹']]]",犬,8,11
맹,3급Ⅱ,盲,"[[['소경', '눈멀'], ['맹']]]",目,3,8
맹,3급Ⅱ,盟,"[[['맹세'], ['맹']]]",皿,8,13
맹,1급,萌,"[[['움[芽]'], ['맹']]]",艸,8,12
맹,특급Ⅱ,氓,"[[['백성'], ['맹']]]",氏,4,8
멱,2급,覓,"[[['찾을'], ['멱']]]",見,4,11
멱,특급Ⅱ,冪,"[[['덮을'], ['멱']]]",冖,14,16
면,7급,面,"[[['낯'], ['면']]]",面,0,9
면,4급,勉,"[[['힘쓸'], ['면']]]",力,7,9
면,3급Ⅱ,眠,"[[['잘'], ['면']]]",目,5,10
면,3급Ⅱ,綿,"[[['솜'], ['면']]]",糸,8,14
면,3급Ⅱ,免,"[[['면할'], ['면']]]",儿,5,7
면,2급,俛,"[[['힘쓸', '구푸릴'], ['면']]]",人,7,9
면,2급,沔,"[[['물이름', '빠질'], ['면']]]",水,4,7
면,2급,冕,"[[['면류관'], ['면']]]",冂,9,11
면,1급,棉,"[[['목화'], ['면']]]",木,8,12
면,1급,眄,"[[['곁눈질할'], ['면']]]",目,4,9
면,1급,緬,"[[['멀'], ['면']]]",糸,9,15
면,1급,麪,"[[['국수'], ['면']]]",麥,4,15
면,특급Ⅱ,麵,"[[['국수[麪]'], ['면']]]",麥,9,20
면,특급,湎,"[[['빠질'], ['면']]]",水,9,12
멸,3급Ⅱ,滅,"[[['꺼질', '멸할'], ['멸']]]",水,10,13
멸,2급,蔑,"[[['업신여길'], ['멸']]]",艸,11,15
멸,특급,篾,"[[['대껍질'], ['멸']]]",竹,11,17
멸,특급,幭,"[[['덮개'], ['멸']]]",巾,15,18
명,7급Ⅱ,名,"[[['이름'], ['명']]]",口,3,6
명,7급,命,"[[['목숨'], ['명']]]",口,5,8
명,6급Ⅱ,明,"[[['밝을'], ['명']]]",日,4,8
명,4급,鳴,"[[['울'], ['명']]]",鳥,3,14
명,3급Ⅱ,銘,"[[['새길'], ['명']]]",金,6,14
명,3급,冥,"[[['어두울'], ['명']]]",冖,8,10
명,1급,溟,"[[['바다'], ['명']]]",水,10,13
명,1급,皿,"[[['그릇'], ['명']]]",皿,0,5
명,1급,螟,"[[['멸구'], ['명']]]",虫,10,16
명,1급,暝,"[[['저물'], ['명']]]",日,10,14
명,1급,酩,"[[['술취할'], ['명']]]",酉,6,13
명,특급Ⅱ,椧,"[[['홈통'], ['명']]]",木,8,12
명,특급Ⅱ,瞑,"[[['눈감을'], ['명']]]",目,10,15
명,특급Ⅱ,蓂,"[[['명협'], ['명']]]",艸,10,14
명,특급Ⅱ,茗,"[[['차싹'], ['명']]]",艸,6,10
몌,1급,袂,"[[['소매'], ['몌']]]",衣,4,9
모,8급,母,"[[['어미'], ['모']]]",毋,1,5
모,4급Ⅱ,毛,"[[['터럭'], ['모']]]",毛,0,4
모,4급,模,"[[['본뜰'], ['모']]]",木,11,15
모,3급Ⅱ,謀,"[[['꾀'], ['모']]]",言,9,16
모,3급Ⅱ,貌,"[[['모양'], ['모']]]",豸,7,14
모,3급Ⅱ,慕,"[[['그릴'], ['모']]]",心,11,15
모,3급,某,"[[['아무'], ['모']]]",木,5,9
모,3급,暮,"[[['저물'], ['모']]]",日,11,15
모,3급,募,"[[['모을', '뽑을'], ['모']]]",力,11,13
모,3급,冒,"[[['무릅쓸'], ['모']]]",冂,7,9
모,3급,侮,"[[['업신여길'], ['모']]]",人,7,9
모,2급,矛,"[[['창'], ['모']]]",矛,0,5
모,2급,帽,"[[['모자'], ['모']]]",巾,9,12
모,2급,茅,"[[['띠[草名]'], ['모']]]",艸,5,9
모,2급,謨,"[[['꾀'], ['모']]]",言,11,18
모,2급,牟,"[[['성(姓)', '보리[大麥]'], ['모']]]",牛,2,6
모,1급,摸,"[[['더듬을'], ['모']]]",手,11,14
모,1급,牡,"[[['수컷'], ['모']]]",牛,3,7
모,1급,糢,"[[['모호할'], ['모']]]",米,11,17
모,1급,耗,"[[['소모할'], ['모']]]",耒,4,10
모,특급Ⅱ,芼,"[[['나물'], ['모']]]",艸,4,8
모,특급Ⅱ,眸,"[[['눈동자'], ['모']]]",目,6,11
모,특급Ⅱ,瑁,"[[['대모'], ['모']]]",玉,9,13
모,특급Ⅱ,姆,"[[['여스승'], ['모']]]",女,5,8
모,특급Ⅱ,摹,"[[['모뜰'], ['모']]]",手,11,15
모,특급,麰,"[[['보리'], ['모']]]",麥,6,17
모,특급,眊,"[[['눈흐릴', '늙을'], ['모']]]",目,4,9
모,특급,旄,"[[['털기(旗)'], ['모']]]",方,6,10
모,특급,耄,"[[['늙을'], ['모']]]",老,4,10
모,특급,髦,"[[['다박머리'], ['모']]]",髟,4,14
모,특급,蟊,"[[['해충'], ['모']]]",虫,11,17
목,8급,木,"[[['나무'], ['목']]]",木,0,4
목,6급,目,"[[['눈'], ['목']]]",目,0,5
목,4급Ⅱ,牧,"[[['칠[養]'], ['목']]]",牛,4,8
목,3급Ⅱ,睦,"[[['화목할'], ['목']]]",目,8,13
목,2급,沐,"[[['머리감을'], ['목']]]",水,4,7
목,2급,穆,"[[['화목할'], ['목']]]",禾,11,16
목,특급Ⅱ,鶩,"[[['집오리'], ['목']]]",鳥,9,20
목,특급,霂,"[[['가랑비'], ['목']]]",雨,7,15
목,특급,楘,"[[['수레장식'], ['목']]]",木,9,13
몰,3급Ⅱ,沒,"[[['빠질'], ['몰']]]",水,4,7
몰,1급,歿,"[[['죽을'], ['몰']]]",歹,4,8
몽,3급Ⅱ,蒙,"[[['어두울'], ['몽']]]",艸,10,14
몽,3급Ⅱ,夢,"[[['꿈'], ['몽']]]",夕,11,14
몽,특급Ⅱ,朦,"[[['몽롱할'], ['몽']]]",月,14,18
몽,특급,饛,"[[['밥수북히담을'], ['몽']]]",食,14,23
몽,특급,幪,"[[['덮을'], ['몽']]]",巾,14,17
몽,특급,濛,"[[['이슬비'], ['몽']]]",水,14,17
몽,특급,矇,"[[['소경'], ['몽']]]",目,14,19
묘,4급,墓,"[[['무덤'], ['묘']]]",土,11,14
묘,4급,妙,"[[['묘할'], ['묘']]]",女,4,7
묘,3급,卯,"[[['토끼'], ['묘']]]",卩,3,5
묘,3급,廟,"[[['사당'], ['묘']]]",广,12,15
묘,3급,苗,"[[['모'], ['묘']]]",艸,5,9
묘,2급,昴,"[[['별이름'], ['묘']]]",日,5,9
묘,1급,猫,"[[['고양이'], ['묘']]]",犬,9,12
묘,1급,描,"[[['그릴'], ['묘']]]",手,9,12
묘,1급,杳,"[[['아득할'], ['묘']]]",木,4,8
묘,1급,渺,"[[['아득할', '물질펀할'], ['묘']]]",水,9,12
묘,특급Ⅱ,竗,"[[['묘할[妙]'], ['묘']]]",立,4,9
묘,특급Ⅱ,錨,"[[['닻'], ['묘']]]",金,9,17
묘,특급,眇,"[[['애꾸'], ['묘']]]",目,4,9
묘,특급,貓,"[[['고양이'], ['묘']]]",豸,9,16
묘,특급,茆,"[[['띠'], ['묘']], [['갯버들'], ['류']]]",艸,5,9
무,5급,無,"[[['없을'], ['무']]]",火,8,12
무,4급Ⅱ,務,"[[['힘쓸'], ['무']]]",力,9,11
무,4급Ⅱ,武,"[[['호반'], ['무']]]",止,4,8
무,4급,舞,"[[['춤출'], ['무']]]",舛,8,14
무,3급Ⅱ,貿,"[[['무역할'], ['무']]]",貝,5,12
무,3급Ⅱ,茂,"[[['무성할'], ['무']]]",艸,5,9
무,3급,戊,"[[['천간'], ['무']]]",戈,1,5
무,3급,霧,"[[['안개'], ['무']]]",雨,11,19
무,1급,巫,"[[['무당'], ['무']]]",工,4,7
무,1급,蕪,"[[['거칠'], ['무']]]",艸,12,16
무,1급,畝,"[[['이랑'], ['무']], [['이랑'], ['묘']]]",田,5,10
무,1급,毋,"[[['말[勿]'], ['무']]]",毋,0,4
무,1급,撫,"[[['어루만질'], ['무']]]",手,12,15
무,1급,拇,"[[['엄지손가락'], ['무']]]",手,5,8
무,1급,憮,"[[['어루만질'], ['무']]]",心,12,15
무,1급,誣,"[[['속일'], ['무']]]",言,7,14
무,특급Ⅱ,楙,"[[['모과나무'], ['무']]]",木,9,13
무,특급Ⅱ,珷,"[[['옥돌'], ['무']]]",玉,7,11
무,특급Ⅱ,繆,"[[['얽을'], ['무']], [['어그러질'], ['류']]]",糸,11,17
무,특급Ⅱ,鵡,"[[['앵무새'], ['무']]]",鳥,7,18
무,특급Ⅱ,懋,"[[['힘쓸'], ['무']]]",心,13,17
무,특급Ⅱ,无,"[[['없을[無]'], ['무']]]",无,0,4
무,특급,儛,"[[['춤출'], ['무']]]",人,14,16
무,특급,廡,"[[['행랑'], ['무']]]",广,12,15
무,특급,膴,"[[['두터울'], ['무']]]",肉,12,16
무,특급,髳,"[[['다박머리'], ['무']]]",髟,5,15
묵,3급Ⅱ,墨,"[[['먹'], ['묵']]]",土,12,15
묵,3급Ⅱ,默,"[[['잠잠할'], ['묵']]]",黑,4,16
묵,특급,纆,"[[['노'], ['묵']]]",糸,15,21
문,8급,門,"[[['문'], ['문']]]",門,0,8
문,7급,文,"[[['글월'], ['문']]]",文,0,4
문,7급,問,"[[['물을'], ['문']]]",口,8,11
문,6급Ⅱ,聞,"[[['들을'], ['문']]]",耳,8,14
문,3급Ⅱ,紋,"[[['무늬'], ['문']]]",糸,4,10
문,2급,紊,"[[['어지러울', '문란할'], ['문']]]",糸,4,10
문,2급,汶,"[[['물이름'], ['문']]]",水,4,7
문,1급,蚊,"[[['모기'], ['문']]]",虫,4,10
문,특급Ⅱ,吻,"[[['입술'], ['문']]]",口,4,7
문,특급Ⅱ,刎,"[[['목자를'], ['문']]]",刀,4,6
문,특급Ⅱ,們,"[[['무리'], ['문']]]",人,8,10
문,특급Ⅱ,雯,"[[['구름무늬'], ['문']]]",雨,4,12
문,특급,捫,"[[['어루만질'], ['문']]]",手,8,11
문,특급,炆,"[[['따뜻할'], ['문']]]",火,4,8
문,특급,璊,"[[['붉은옥'], ['문']]]",玉,11,15
문,특급,穈,"[[['붉은기장'], ['문']], [['검은기장'], ['미']]]",禾,11,16
물,7급Ⅱ,物,"[[['물건'], ['물']]]",牛,4,8
물,3급Ⅱ,勿,"[[['말[禁]'], ['물']]]",勹,2,4
물,특급Ⅱ,沕,"[[['아득할'], ['물']]]",水,4,7
미,6급,美,"[[['아름다울'], ['미']]]",羊,3,9
미,6급,米,"[[['쌀'], ['미']]]",米,0,6
미,4급Ⅱ,未,"[[['아닐'], ['미']]]",木,1,5
미,4급Ⅱ,味,"[[['맛'], ['미']]]",口,5,8
미,3급Ⅱ,微,"[[['작을'], ['미']]]",彳,10,13
미,3급Ⅱ,尾,"[[['꼬리'], ['미']]]",尸,4,7
미,3급,迷,"[[['미혹할'], ['미']]]",辵,6,10
미,3급,眉,"[[['눈썹'], ['미']]]",目,4,9
미,2급,彌,"[[['미륵', '오랠'], ['미']]]",弓,14,17
미,1급,靡,"[[['쓰러질'], ['미']]]",非,11,19
미,1급,薇,"[[['장미'], ['미']]]",艸,13,17
미,1급,媚,"[[['아첨할', '예쁠'], ['미']]]",女,9,12
미,특급Ⅱ,湄,"[[['물가'], ['미']]]",水,9,12
미,특급Ⅱ,謎,"[[['수수께끼'], ['미']]]",言,10,17
미,특급Ⅱ,渼,"[[['물놀이'], ['미']]]",水,9,12
미,특급Ⅱ,楣,"[[['인중방'], ['미']]]",木,9,13
미,특급Ⅱ,黴,"[[['기미낄'], ['미']]]",黑,11,23
미,특급Ⅱ,梶,"[[['나무끝'], ['미']]]",木,7,11
미,특급Ⅱ,嵋,"[[['산이름'], ['미']]]",山,9,12
미,특급,麋,"[[['고라니'], ['미']]]",鹿,6,17
미,특급,亹,"[[['힘쓸'], ['미']]]",亠,20,22
미,특급,弭,"[[['활고자'], ['미']]]",弓,6,9
미,특급,敉,"[[['어루만질'], ['미']]]",攴,6,10
미,특급,糜,"[[['죽'], ['미']]]",米,11,17
미,특급,郿,"[[['땅이름'], ['미']]]",邑,9,12
미,특급,瀰,"[[['물가득할'], ['미']]]",水,17,20
민,8급,民,"[[['백성'], ['민']]]",氏,1,5
민,3급,敏,"[[['민첩할'], ['민']]]",攴,7,11
민,3급,憫,"[[['민망할'], ['민']]]",心,12,15
민,2급,旻,"[[['하늘'], ['민']]]",日,4,8
민,2급,閔,"[[['성(姓)'], ['민']]]",門,4,12
민,2급,玟,"[[['아름다운돌'], ['민']]]",玉,4,8
민,2급,珉,"[[['옥돌'], ['민']]]",玉,5,9
민,2급,旼,"[[['화할'], ['민']]]",日,4,8
민,1급,悶,"[[['답답할'], ['민']]]",心,8,12
민,특급Ⅱ,泯,"[[['빠질'], ['민']]]",水,5,8
민,특급Ⅱ,岷,"[[['산이름'], ['민']]]",山,5,8
민,특급Ⅱ,愍,"[[['슬퍼할'], ['민']]]",心,9,13
민,특급Ⅱ,緡,"[[['돈꿰미'], ['민']]]",糸,9,15
민,특급,慜,"[[['총명할'], ['민']]]",心,11,15
민,특급,敃,"[[['힘쓸'], ['민']]]",攴,5,9
민,특급,潣,"[[['물졸졸흐를'], ['민']]]",水,12,15
민,특급,忞,"[[['힘쓸'], ['민']]]",心,4,8
민,특급,痻,"[[['병들'], ['민']]]",疒,8,13
민,특급,暋,"[[['강할', '번민할'], ['민']]]",日,9,13
민,특급,黽,"[[['힘쓸'], ['민']], [['맹꽁이'], ['맹']], [['땅이름'], ['면']]]",黽,0,13
밀,4급Ⅱ,密,"[[['빽빽할'], ['밀']]]",宀,8,11
밀,3급,蜜,"[[['꿀'], ['밀']]]",虫,8,14
밀,1급,謐,"[[['고요할'], ['밀']]]",言,10,17
박,6급,朴,"[[['성(姓)'], ['박']]]",木,2,6
박,4급Ⅱ,博,"[[['넓을'], ['박']]]",十,10,12
박,4급,拍,"[[['칠'], ['박']]]",手,5,8
박,3급Ⅱ,迫,"[[['핍박할'], ['박']]]",辵,5,9
박,3급Ⅱ,薄,"[[['엷을'], ['박']]]",艸,13,17
박,3급,泊,"[[['머무를', '배댈'], ['박']]]",水,5,8
박,2급,舶,"[[['배'], ['박']]]",舟,5,11
박,1급,膊,"[[['팔뚝'], ['박']]]",肉,10,14
박,1급,搏,"[[['두드릴'], ['박']]]",手,10,13
박,1급,縛,"[[['얽을'], ['박']]]",糸,10,16
박,1급,箔,"[[['발[簾]'], ['박']]]",竹,8,14
박,1급,撲,"[[['칠[擊]'], ['박']]]",手,12,15
박,1급,剝,"[[['벗길'], ['박']]]",刀,8,10
박,1급,珀,"[[['호박(琥珀)'], ['박']]]",玉,5,9
박,1급,樸,"[[['순박할'], ['박']]]",木,12,16
박,1급,粕,"[[['지게미'], ['박']]]",米,5,11
박,1급,駁,"[[['논박할'], ['박']]]",馬,4,14
박,특급Ⅱ,璞,"[[['옥덩어리'], ['박']]]",玉,12,16
박,특급Ⅱ,雹,"[[['우박'], ['박']]]",雨,5,13
박,특급,亳,"[[['땅이름'], ['박']]]",亠,8,10
박,특급,鎛,"[[['호미'], ['박']]]",金,10,18
박,특급,襮,"[[['수놓은깃'], ['박']]]",衣,15,20
박,특급,鉑,"[[['금박'], ['박']]]",金,5,13
반,6급Ⅱ,半,"[[['반(半)'], ['반']]]",十,3,5
반,6급Ⅱ,反,"[[['돌이킬', '돌아올'], ['반']]]",又,2,4
반,6급Ⅱ,班,"[[['나눌'], ['반']]]",玉,6,10
반,3급Ⅱ,般,"[[['가지', '일반'], ['반']]]",舟,4,10
반,3급Ⅱ,盤,"[[['소반'], ['반']]]",皿,10,15
반,3급Ⅱ,飯,"[[['밥'], ['반']]]",食,4,13
반,3급,伴,"[[['짝'], ['반']]]",人,5,7
반,3급,叛,"[[['배반할'], ['반']]]",又,7,9
반,3급,返,"[[['돌이킬'], ['반']]]",辵,4,8
반,2급,搬,"[[['옮길'], ['반']]]",手,10,13
반,2급,潘,"[[['성(姓)'], ['반']]]",水,12,15
반,2급,磻,"[[['반계(磻溪)'], ['반']], [['반계'], ['번']]]",石,12,17
반,1급,槃,"[[['쟁반'], ['반']]]",木,10,14
반,1급,斑,"[[['아롱질'], ['반']]]",文,8,12
반,1급,礬,"[[['백반'], ['반']]]",石,15,20
반,1급,絆,"[[['얽어맬'], ['반']]]",糸,5,11
반,1급,畔,"[[['밭두둑'], ['반']]]",田,5,10
반,1급,蟠,"[[['서릴'], ['반']]]",虫,12,18
반,1급,頒,"[[['나눌'], ['반']]]",頁,4,13
반,1급,攀,"[[['더위잡을'], ['반']]]",手,15,19
반,1급,拌,"[[['버릴'], ['반']]]",手,5,8
반,특급Ⅱ,瘢,"[[['흉터'], ['반']]]",疒,10,15
반,특급Ⅱ,泮,"[[['얼음풀릴', '학교'], ['반']]]",水,5,8
반,특급Ⅱ,盼,"[[['눈예쁠'], ['반']]]",目,4,9
반,특급Ⅱ,磐,"[[['너럭바위'], ['반']]]",石,10,15
반,특급,鞶,"[[['가죽띠'], ['반']]]",革,10,19
반,특급,胖,"[[['살찔'], ['반']]]",肉,5,9
발,6급Ⅱ,發,"[[['필'], ['발']]]",癶,7,12
발,4급,髮,"[[['터럭'], ['발']]]",髟,5,15
발,3급Ⅱ,拔,"[[['뽑을'], ['발']]]",手,5,8
발,2급,渤,"[[['바다이름'], ['발']]]",水,9,12
발,2급,鉢,"[[['바리때'], ['발']]]",金,5,13
발,1급,跋,"[[['밟을'], ['발']]]",足,5,12
발,1급,勃,"[[['노할'], ['발']]]",力,7,9
발,1급,魃,"[[['가물'], ['발']]]",鬼,5,15
발,1급,醱,"[[['술괼'], ['발']]]",酉,12,19
발,1급,潑,"[[['물뿌릴'], ['발']]]",水,12,15
발,1급,撥,"[[['다스릴'], ['발']]]",手,12,15
발,특급,茇,"[[['풀뿌리'], ['발']]]",艸,5,9
발,특급,浡,"[[['우쩍일어날'], ['발']]]",水,7,10
발,특급,軷,"[[['길제사'], ['발']]]",車,5,12
방,7급Ⅱ,方,"[[['모[棱]'], ['방']]]",方,0,4
방,6급Ⅱ,放,"[[['놓을'], ['방']]]",攴,4,8
방,4급Ⅱ,防,"[[['막을'], ['방']]]",阜,4,7
방,4급Ⅱ,房,"[[['방'], ['방']]]",戶,4,8
방,4급Ⅱ,訪,"[[['찾을'], ['방']]]",言,4,11
방,4급,妨,"[[['방해할'], ['방']]]",女,4,7
방,3급Ⅱ,芳,"[[['꽃다울'], ['방']]]",艸,4,8
방,3급,倣,"[[['본뜰'], ['방']]]",人,8,10
방,3급,傍,"[[['곁'], ['방']]]",人,10,12
방,3급,邦,"[[['나라'], ['방']]]",邑,4,7
방,2급,紡,"[[['길쌈'], ['방']]]",糸,4,10
방,2급,旁,"[[['곁'], ['방']]]",方,6,10
방,2급,龐,"[[['높은집'], ['방']]]",龍,3,19
방,1급,彷,"[[['헤맬'], ['방']]]",彳,4,7
방,1급,尨,"[[['삽살개'], ['방']]]",尢,4,7
방,1급,謗,"[[['헐뜯을'], ['방']]]",言,10,17
방,1급,坊,"[[['동네'], ['방']]]",土,4,7
방,1급,膀,"[[['오줌통'], ['방']]]",肉,10,14
방,1급,幇,"[[['도울'], ['방']]]",巾,9,12
방,1급,昉,"[[['밝을'], ['방']]]",日,4,8
방,1급,肪,"[[['기름'], ['방']]]",肉,4,8
방,1급,榜,"[[['방(榜)붙일'], ['방']]]",木,10,14
방,1급,枋,"[[['다목'], ['방']]]",木,4,8
방,특급Ⅱ,蒡,"[[['우엉'], ['방']]]",艸,10,14
방,특급Ⅱ,滂,"[[['비퍼부을'], ['방']]]",水,10,13
방,특급Ⅱ,磅,"[[['돌떨어지는소리'], ['방']]]",石,10,15
방,특급Ⅱ,舫,"[[['쌍배'], ['방']]]",舟,4,10
방,특급Ⅱ,蚌,"[[['조개'], ['방']]]",虫,4,10
방,특급,厖,"[[['클'], ['방']]]",厂,7,9
방,특급,雱,"[[['눈내릴'], ['방']]]",雨,4,12
방,특급,逄,"[[['막을'], ['방']]]",辵,6,10
방,특급,魴,"[[['방어'], ['방']]]",魚,4,15
방,특급,幫,"[[['도울'], ['방']]]",巾,14,17
배,5급,倍,"[[['곱'], ['배']]]",人,8,10
배,4급Ⅱ,拜,"[[['절'], ['배']]]",手,5,9
배,4급Ⅱ,背,"[[['등'], ['배']]]",肉,5,9
배,4급Ⅱ,配,"[[['나눌', '짝'], ['배']]]",酉,3,10
배,3급Ⅱ,輩,"[[['무리'], ['배']]]",車,8,15
배,3급Ⅱ,培,"[[['북돋울'], ['배']]]",土,8,11
배,3급Ⅱ,排,"[[['밀칠'], ['배']]]",手,8,11
배,3급,杯,"[[['잔'], ['배']]]",木,4,8
배,2급,賠,"[[['물어줄'], ['배']]]",貝,8,15
배,2급,俳,"[[['배우'], ['배']]]",人,8,10
배,2급,裵,"[[['성(姓)'], ['배']]]",衣,8,14
배,1급,陪,"[[['모실'], ['배']]]",阜,8,11
배,1급,胚,"[[['아기밸'], ['배']]]",肉,5,9
배,1급,湃,"[[['물결칠'], ['배']]]",水,9,12
배,1급,徘,"[[['어정거릴'], ['배']]]",彳,8,11
배,특급Ⅱ,裴,"[[['성[裵]'], ['배']]]",衣,8,14
배,특급Ⅱ,盃,"[[['잔[杯]'], ['배']]]",皿,4,9
배,특급Ⅱ,褙,"[[['배자'], ['배']]]",衣,9,14
배,특급Ⅱ,焙,"[[['불쬘'], ['배']]]",火,8,12
배,특급,桮,"[[['술잔'], ['배']]]",木,7,11
백,8급,白,"[[['흰'], ['백']]]",白,0,5
백,7급,百,"[[['일백'], ['백']]]",白,1,6
백,3급Ⅱ,伯,"[[['맏'], ['백']]]",人,5,7
백,2급,柏,"[[['측백'], ['백']]]",木,5,9
백,1급,魄,"[[['넋'], ['백']]]",鬼,5,15
백,1급,帛,"[[['비단'], ['백']]]",巾,5,8
백,특급Ⅱ,栢,"[[['측백[柏]'], ['백']]]",木,6,10
백,특급Ⅱ,佰,"[[['우두머리'], ['백']]]",人,6,8
번,6급,番,"[[['차례'], ['번']]]",田,7,12
번,3급Ⅱ,繁,"[[['번성할'], ['번']]]",糸,11,17
번,3급,飜,"[[['번역할'], ['번']]]",飛,12,21
번,3급,煩,"[[['번거로울'], ['번']]]",火,9,13
번,1급,藩,"[[['울타리'], ['번']]]",艸,15,19
번,1급,蕃,"[[['불을'], ['번']]]",艸,12,16
번,특급Ⅱ,樊,"[[['울'], ['번']]]",木,11,15
번,특급Ⅱ,燔,"[[['구울'], ['번']]]",火,12,16
번,특급Ⅱ,幡,"[[['기'], ['번']]]",巾,12,15
